"endTime","artistName","trackName","msPlayed"
"2022-09-03 21:51","Tame Impala","Posthumous Forgiveness",229343
"2022-09-03 21:55","Kanye West","Flashing Lights",237506
"2022-09-03 21:59","Outkast","Hey Ya!",235213
"2022-09-03 22:01","Kevin Abstract","Peach",17428
"2022-09-03 22:08","JID","Kody Blu 31",40077
"2022-09-03 22:12","JID","Kody Blu 31",184548
"2022-09-03 22:14","JID","Money",147832
"2022-09-03 22:42","JID","Money",76254
"2022-09-03 22:44","Mac DeMarco","Freaking Out the Neighborhood",5154
"2022-09-03 22:44","Dr. Dog","Where'd All the Time Go?",109203
"2022-09-03 22:48","Dr. Dog","Where'd All the Time Go?",234800
"2022-09-03 22:51","Neutral Milk Hotel","In the Aeroplane Over the Sea",171443
"2022-09-03 22:57","Kanye West","Devil In A New Dress",351946
"2022-09-03 23:09","Steve Lacy","Dark Red",173104
"2022-09-03 23:20","Little Simz","Point and Kill",94268
"2022-09-03 23:21","Dominic Fike","Babydoll",97960
"2022-09-03 23:24","Mac DeMarco","Freaking Out the Neighborhood",173888
"2022-09-03 23:29","Lola Marsh","Something Stupid (From ""Better Call Saul"")",233007
"2022-09-03 23:31","JID","Kody Blu 31",72362
"2022-09-03 23:32","Lola Marsh","Something Stupid (From ""Better Call Saul"")",87125
"2022-09-03 23:32","Lupine","Old Fashioned Way",2815
"2022-09-03 23:32","Margot & The Nuclear So And So's","Broadripple Is Burning",2944
"2022-09-04 01:34","Harrison Storm","Be Slow",205286
"2022-09-04 01:35","Harrison Storm","Be Slow",56733
"2022-09-04 01:45","John Vincent III","Next to You",256520
"2022-09-04 01:46","The Backseat Lovers","Kilby Girl",37482
"2022-09-04 01:46","John Vincent III","Next to You",35430
"2022-09-04 01:48","Clinton Kane","14",141796
"2022-09-04 01:49","Clinton Kane","14",32883
"2022-09-04 01:52","Christian French","golden years",169744
"2022-09-04 01:52","Christian French","golden years",22615
"2022-09-04 01:53","Matt Maeson","Hallucinogenics",58350
"2022-09-04 01:56","Mac DeMarco","Freaking Out the Neighborhood",173888
"2022-09-04 02:05","Tyler, The Creator","GONE, GONE / THANK YOU",267171
"2022-09-04 02:07","Tyler, The Creator","GONE, GONE / THANK YOU",107114
"2022-09-04 02:11","Mac DeMarco","Chamber Of Reflection",200502
"2022-09-04 03:49","Future","I'M ON ONE (feat. Drake)",192820
"2022-09-04 03:52","JID","Raydar",204909
"2022-09-04 03:55","JID","Raydar",204909
"2022-09-04 03:59","JID","Raydar",204909
"2022-09-04 04:02","JID","Raydar",204909
"2022-09-04 04:04","JID","Raydar",93111
"2022-09-04 04:08","JID","Surround Sound (feat. 21 Savage & Baby Tate)",229938
"2022-09-04 04:11","Kendrick Lamar","Silent Hill",220779
"2022-09-04 04:15","Pusha T","Neck & Wrist (feat. JAY-Z & Pharrell Williams)",209314
"2022-09-04 04:19","Denzel Curry","Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",264613
"2022-09-04 04:23","Future","I'M ON ONE (feat. Drake)",236186
"2022-09-04 04:27","Westside Gunn","Hell on Earth, Pt. 2 (feat. Benny The Butcher & Conway The Machine)",235737
"2022-09-04 04:31","Joey Bada$$","Wanna Be Loved",215480
"2022-09-04 04:33","Pusha T","Let The Smokers Shine The Coupes",150276
"2022-09-04 04:34","Future","PUFFIN ON ZOOTIEZ",48281
"2022-09-04 04:36","Kanye West","No Mistakes",123040
"2022-09-04 04:40","JID","Off Deez (with J. Cole)",213357
"2022-09-04 04:44","BROCKHAMPTON","J'OUVERT",234320
"2022-09-04 04:48","JID","Lauder Too (feat. Ravyn Lenae & Eryn Allen Kane)",233077
"2022-09-04 04:53","Lil Uzi Vert","New Patek",113164
"2022-09-04 19:07","Mac DeMarco","Chamber Of Reflection",21960
"2022-09-04 19:10","JID","Kody Blu 31",224629
"2022-09-04 19:15","Djo","Chateau (Feel Alright)",272157
"2022-09-04 19:18","Mac Miller","The Spins",195873
"2022-09-04 19:22","Steve Lacy","Bad Habit",232066
"2022-09-04 19:25","Mac DeMarco","Freaking Out the Neighborhood",173888
"2022-09-04 19:28","Bakar","Hell N Back",213573
"2022-09-04 19:34","Mac Miller","Good News",342040
"2022-09-04 19:37","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2022-09-04 19:40","Frank Ocean","Godspeed",177922
"2022-09-04 19:43","Little Simz","Point and Kill",185600
"2022-09-04 19:46","Frank Ocean","Pink + White",184516
"2022-09-04 19:48","Dominic Fike","Why",139906
"2022-09-04 19:51","Frank Ocean","In My Room",133680
"2022-09-04 19:57","Tame Impala","Breathe Deeper",372866
"2022-09-04 20:01","Frank Ocean","Lens",227654
"2022-09-04 20:05","Arctic Monkeys","505",253586
"2022-09-04 20:09","Margot & The Nuclear So And So's","Broadripple Is Burning",273173
"2022-09-04 22:26","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",588139
"2022-09-04 22:31","JID","Money",266345
"2022-09-04 22:34","Steve Lacy","Dark Red",173104
"2022-09-04 22:37","Kevin Abstract","Peach",176732
"2022-09-04 22:40","Her's","What Once Was",169879
"2022-09-04 22:43","JID","Raydar",204909
"2022-09-04 22:47","JID","Bruddanem (feat. Lil Durk)",235423
"2022-09-04 22:50","Denzel Curry","CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA]",198773
"2022-09-04 22:55","BROCKHAMPTON","FABRIC",277840
"2022-09-04 22:57","Joey Bada$$","Killuminati",153740
"2022-09-04 23:01","Calvin Harris","Slide (feat. Frank Ocean & Migos)",230813
"2022-09-04 23:05","Young Thug","Jumped Out the Window",204026
"2022-09-04 23:09","Flatbush Zombies","Bounce",241520
"2022-09-04 23:10","Freddie Gibbs","Something to Rap About (feat. Tyler, The Creator)",8050
"2022-09-04 23:10","Sematary","Murder Ride",69193
"2022-09-07 05:00","Elliott Fullam","I'm So Happy",7573
"2022-09-07 05:05","Djo","Roddy",252987
"2022-09-07 05:09","Arctic Monkeys","505",253586
"2022-09-07 05:13","alt-J","Breezeblocks",227080
"2022-09-07 05:18","Tame Impala","Posthumous Forgiveness",322840
"2022-09-08 05:08","Yeat","Talk",163370
"2022-09-08 05:08","alt-J","Breezeblocks",6208
"2022-09-08 05:09","Steve Lacy","Static",3178
"2022-09-08 05:09","Margot & The Nuclear So And So's","Broadripple Is Burning",12160
"2022-09-08 05:09","Mac DeMarco","Freaking Out the Neighborhood",4437
"2022-09-08 05:09","Christian French","golden years",1962
"2022-09-08 05:11","Lupine","Old Fashioned Way",128505
"2022-09-08 05:13","Dominic Fike","Why",139906
"2022-09-08 05:19","JID","Sistanem",349616
"2022-09-08 05:23","The Backseat Lovers","Kilby Girl",251541
"2022-09-09 06:35","NAV","Dead Shot (with Lil Uzi Vert)",5674
"2022-09-09 06:35","NAV","Wrong Decisions",5248
"2022-09-09 06:36","Hudson Mohawke","Cbat",65557
"2022-09-09 06:39","Hudson Mohawke","Chimes RMX",137151
"2022-09-10 00:28","Coolio","Gangsta's Paradise",223765
"2022-09-10 02:45","The Lonely Island","YOLO",0
"2022-09-10 02:48","Drake","The Motto",165098
"2022-09-10 02:48","Hudson Mohawke","Chimes RMX",30954
"2022-09-10 02:48","Hudson Mohawke","Chimes",5269
"2022-09-10 08:03","Drake","Jimmy Cooks (feat. 21 Savage)",211733
"2022-09-10 22:18","Hudson Mohawke","Chimes RMX",33941
"2022-09-12 02:46","Cage The Elephant","Cigarette Daydreams",208760
"2022-09-12 02:48","Frank Ocean","Lens",115369
"2022-09-12 02:55","Cage The Elephant","Cigarette Daydreams",179413
"2022-09-12 02:55","Steve Lacy","Dark Red",1557
"2022-09-12 02:58","Steve Lacy","Bad Habit",35071
"2022-09-12 03:04","Tame Impala","Breathe Deeper",1749
"2022-09-12 03:04","Cage The Elephant","Cigarette Daydreams",139093
"2022-09-12 03:05","Arctic Monkeys","When The Sun Goes Down",3349
"2022-09-12 03:05","Tame Impala","Posthumous Forgiveness",99882
"2022-09-12 03:05","Childish Gambino","Me and Your Mama",1045
"2022-09-12 03:05","Djo","Roddy",2133
"2022-09-12 03:05","Frank Ocean","In My Room",3306
"2022-09-12 03:05","Frank Ocean","Lens",1109
"2022-09-12 03:05","Mac Miller","The Spins",1173
"2022-09-12 03:06","Djo","Roddy",57621
"2022-09-12 03:09","Arctic Monkeys","Why'd You Only Call Me When You're High?",128874
"2022-09-12 06:29","Childish Gambino","Me and Your Mama",2901
"2022-09-12 06:29","Tyler, The Creator","Boredom (feat. Rex Orange County & Anna of the North)",6335
"2022-09-12 06:29","Cage The Elephant","Cigarette Daydreams",130154
"2022-09-12 06:32","Neutral Milk Hotel","In the Aeroplane Over the Sea",202346
"2022-09-12 06:35","Mac DeMarco","Chamber Of Reflection",156470
"2022-09-12 06:37","Lola Marsh","Something Stupid (From ""Better Call Saul"")",152298
"2022-09-13 00:48","Mac DeMarco","Chamber Of Reflection",7957
"2022-09-13 00:48","PnB Rock","Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",15808
"2022-09-13 07:26","Post Malone","Cooped Up (with Roddy Ricch)",8320
"2022-09-13 07:26","Roddy Ricch","Real Talk",8703
"2022-09-13 07:27","Mustard","Ballin' (with Roddy Ricch)",51711
"2022-09-13 07:29","Roddy Ricch","Down Below",98538
"2022-09-13 12:55","Arctic Monkeys","505",253586
"2022-09-13 13:01","Mac DeMarco","No Other Heart",173117
"2022-09-13 13:05","Lola Marsh","Something Stupid (From ""Better Call Saul"")",268846
"2022-09-13 13:09","Cage The Elephant","Cigarette Daydreams",208760
"2022-09-13 13:11","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2022-09-13 13:13","Dominic Fike","Babydoll",97960
"2022-09-13 13:22","Mac Miller","Self Care",345133
"2022-09-13 13:26","Mac DeMarco","Chamber Of Reflection",231723
"2022-09-13 13:29","Djo","Roddy",211118
"2022-09-13 13:29","Phum Viphurit","Lover Boy",1430
"2022-09-13 13:33","Neutral Milk Hotel","In the Aeroplane Over the Sea",210366
"2022-09-13 13:36","slowthai","feel away (feat. James Blake & Mount Kimbie)",190743
"2022-09-13 13:39","slowthai","terms (feat. Dominic Fike & Denzel Curry)",183610
"2022-09-13 13:41","slowthai","i tried",134746
"2022-09-13 13:47","Mac Miller","Good News",342040
"2022-09-13 13:53","Mac Miller","Self Care",345133
"2022-09-13 14:03","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",588139
"2022-09-13 14:05","Arctic Monkeys","Only Ones Who Know",149790
"2022-09-13 14:09","Steve Lacy","Bad Habit",232066
"2022-09-13 14:12","Little Simz","Point and Kill",185600
"2022-09-13 14:13","Tame Impala","Breathe Deeper",9430
"2022-09-13 14:13","Bedside Kites","Deep Brown Eyes",23763
"2022-09-13 14:20","Tame Impala","One More Hour",432560
"2022-09-13 14:24","Tame Impala","Borderline",237800
"2022-09-13 14:30","Tame Impala","One More Year",324013
"2022-09-13 14:33","Bedside Kites","Deep Brown Eyes",2890
"2022-09-13 14:33","Tame Impala","Instant Destiny",179936
"2022-09-13 14:33","Kevin Abstract","Empty",970
"2022-09-13 14:37","Dr. Dog","Where'd All the Time Go?",234800
"2022-09-13 14:41","Frank Ocean","Ivy",249191
"2022-09-13 14:47","Kanye West","Devil In A New Dress",351946
"2022-09-13 14:52","Margot & The Nuclear So And So's","Broadripple Is Burning",273173
"2022-09-13 14:56","Kevin Abstract","Peach",176732
"2022-09-13 15:02","JID","Sistanem",369778
"2022-09-13 15:08","Mac Miller","Good News",342040
"2022-09-13 15:10","grentperez","Cherry Wine",151838
"2022-09-13 15:12","Lupine","Old Fashioned Way",128505
"2022-09-13 15:16","Cage The Elephant","Cigarette Daydreams",208760
"2022-09-13 15:19","Frank Ocean","Pink + White",184516
"2022-09-13 15:24","Denzel Curry","Walkin",280004
"2022-09-13 15:28","Arctic Monkeys","505",253586
"2022-09-13 15:54","The Backseat Lovers","Kilby Girl",237026
"2022-09-13 15:54","alt-J","Breezeblocks",2900
"2022-09-13 15:58","Cage The Elephant","Cigarette Daydreams",208760
"2022-09-13 16:01","Neutral Milk Hotel","In the Aeroplane Over the Sea",202346
"2022-09-13 16:05","slowthai","feel away (feat. James Blake & Mount Kimbie)",203572
"2022-09-13 16:06","Christian French","golden years",75071
"2022-09-13 16:11","Frank Ocean","Nights",307151
"2022-09-13 16:14","alt-J","Breezeblocks",173918
"2022-09-13 16:16","Duran Duran","Rio - 2009 Remaster",102030
"2022-09-13 16:20","Mac DeMarco","Chamber Of Reflection",205760
"2022-09-13 16:20","Arctic Monkeys","Only Ones Who Know",4860
"2022-09-13 16:20","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",990
"2022-09-13 16:26","Kanye West","Devil In A New Dress",351946
"2022-09-13 16:28","Phum Viphurit","Lover Boy",110593
"2022-09-13 16:35","Childish Gambino","Me and Your Mama",379226
"2022-09-13 16:39","Frank Ocean","Lens",1700
"2022-09-13 16:39","SZA","Drew Barrymore",227203
"2022-09-13 16:42","Mac DeMarco","Chamber Of Reflection",231723
"2022-09-13 16:43","Dominic Fike","Why",40366
"2022-09-13 16:45","Dominic Fike","Babydoll",97960
"2022-09-13 16:49","Outkast","Hey Ya!",235213
"2022-09-13 16:50","Kevin Abstract","Baby Boy",47186
"2022-09-14 23:05","Arctic Monkeys","505",1664
"2022-09-14 23:11","Tame Impala","Breathe Deeper",372866
"2022-09-14 23:15","Mac Miller","The Spins",195873
"2022-09-14 23:18","Outkast","Hey Ya!",235213
"2022-09-14 23:23","Weezer","Say It Ain't So",258826
"2022-09-14 23:28","MGMT","Kids",302840
"2022-09-14 23:29","Vance Joy","Riptide",56215
"2022-09-14 23:29","Weezer","Island In The Sun",15719
"2022-09-14 23:33","Gorillaz","New Gold (feat. Tame Impala and Bootie Brown)",215149
"2022-09-14 23:42","Lynyrd Skynyrd","Free Bird",547106
"2022-09-14 23:45","Tame Impala","The Less I Know The Better",216320
"2022-09-14 23:49","Gorillaz","Feel Good Inc.",222640
"2022-09-14 23:56","Eagles","Hotel California - 2013 Remaster",391376
"2022-09-15 00:00","Young Thug","Hot (Remix) [feat. Gunna and Travis Scott]",279906
"2022-09-15 00:05","The Animals","House Of The Rising Sun",271280
"2022-09-15 00:05","Gorillaz","New Gold (feat. Tame Impala and Bootie Brown)",13337
"2022-09-15 00:08","Mac DeMarco","Chamber Of Reflection",177261
"2022-09-15 00:08","Mac DeMarco","Freaking Out the Neighborhood",7639
"2022-09-15 00:09","The Neighbourhood","Stargazing",12144
"2022-09-15 03:11","JID","Lauder Too (feat. Ravyn Lenae & Eryn Allen Kane)",5410
"2022-09-15 03:11","JID","Raydar",16044
"2022-09-15 03:15","Cage The Elephant","Cigarette Daydreams",208760
"2022-09-15 03:18","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2022-09-15 03:19","Dominic Fike","Babydoll",97960
"2022-09-15 03:21","Omega","Gyöngyhajú lány",132610
"2022-09-15 03:24","The Smiths","Heaven Knows I'm Miserable Now - 2011 Remaster",166881
"2022-09-15 03:29","Kanye West","Dark Fantasy",280786
"2022-09-15 03:33","Kanye West","Dark Fantasy",228135
"2022-09-15 03:33","Steve Lacy","Dark Red",2647
"2022-09-15 03:33","Red Hot Chili Peppers","Dark Necessities",7151
"2022-09-15 03:37","Neutral Milk Hotel","In the Aeroplane Over the Sea",202346
"2022-09-15 03:41","Frank Ocean","Pink + White",184516
"2022-09-15 03:44","Lupine","Old Fashioned Way",128505
"2022-09-15 03:44","Outkast","Hey Ya!",7662
"2022-09-15 03:44","slowthai","feel away (feat. James Blake & Mount Kimbie)",34976
"2022-09-15 03:49","Mac DeMarco","Freaking Out the Neighborhood",303851
"2022-09-15 03:53","Outkast","Hey Ya!",235213
"2022-09-15 03:57","Los Lonely Boys","Heaven",223802
"2022-09-15 04:03","Kanye West","Devil In A New Dress",351946
"2022-09-15 04:07","Kanye West","Touch The Sky",236600
"2022-09-15 04:09","alt-J","Left Hand Free",158553
"2022-09-15 07:13","Sticky Fingers","How To Fly",26944
"2022-09-15 07:22","Cage The Elephant","Cigarette Daydreams",208760
"2022-09-15 07:23","Fleetwood Mac","Tusk",81918
"2022-09-16 02:06","Arctic Monkeys","505",290
"2022-09-16 02:10","Arctic Monkeys","505",253586
"2022-09-16 02:14","Steve Lacy","Bad Habit",232066
"2022-09-16 02:18","Dr. Dog","Where'd All the Time Go?",234800
"2022-09-16 02:21","Arctic Monkeys","Only Ones Who Know",181480
"2022-09-16 02:28","Childish Gambino","Me and Your Mama",374996
"2022-09-16 02:31","Arctic Monkeys","When The Sun Goes Down",202133
"2022-09-16 02:35","Djo","Chateau (Feel Alright)",272157
"2022-09-16 02:37","Frank Ocean","Pink + White",83789
"2022-09-16 02:40","Steve Lacy","Dark Red",173104
"2022-09-16 02:42","Frank Ocean","Nights",167155
"2022-09-16 02:43","Frank Ocean","Pink + White",8790
"2022-09-16 02:46","JID","Kody Blu 31",224629
"2022-09-16 02:50","Mac DeMarco","Chamber Of Reflection",231723
"2022-09-16 02:56","Tame Impala","Breathe Deeper",372866
"2022-09-16 03:03","Childish Gambino","Me and Your Mama",379226
"2022-09-16 03:13","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",588139
"2022-09-16 03:16","grentperez","Cherry Wine",173286
"2022-09-16 03:18","Steve Lacy","Static",156506
"2022-09-16 03:22","Dominic Fike","Why",9754
"2022-09-16 03:22","Margot & The Nuclear So And So's","Broadripple Is Burning",2150
"2022-09-16 03:22","Frank Ocean","Ivy",1050
"2022-09-16 03:22","Frank Ocean","Lens",1210
"2022-09-16 03:22","Kevin Abstract","Baby Boy",1770
"2022-09-16 03:22","Kevin Abstract","Empty",194336
"2022-09-16 03:26","alt-J","Breezeblocks",227080
"2022-09-16 06:06","Arctic Monkeys","Only Ones Who Know",181480
"2022-09-16 06:07","Lupine","Old Fashioned Way",32820
"2022-09-16 06:07","Frank Ocean","Nights",3010
"2022-09-16 06:07","Mac DeMarco","No Other Heart",4050
"2022-09-16 06:09","Lupine","Old Fashioned Way",128505
"2022-09-16 06:14","Frank Ocean","Nights",307151
"2022-09-16 06:17","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2022-09-16 06:22","The Backseat Lovers","Kilby Girl",261359
"2022-09-16 06:26","Djo","Roddy",252987
"2022-09-16 06:30","Lola Marsh","Something Stupid (From ""Better Call Saul"")",268846
"2022-09-16 07:40","Mac DeMarco","Chamber Of Reflection",231723
"2022-09-16 08:08","Kanye West","Devil In A New Dress",351946
"2022-09-16 08:09","Frank Ocean","Godspeed",32946
"2022-09-16 08:13","Mac DeMarco","Chamber Of Reflection",231723
"2022-09-16 08:13","Mac DeMarco","Freaking Out the Neighborhood",0
"2022-09-16 08:17","Outkast","Hey Ya!",235213
"2022-09-16 08:21","Bedside Kites","Deep Brown Eyes",6240
"2022-09-16 08:21","Tyler, The Creator","Boredom (feat. Rex Orange County & Anna of the North)",1560
"2022-09-16 08:21","Frank Ocean","Ivy",235446
"2022-09-16 08:21","Christian French","golden years",1180
"2022-09-16 08:27","Childish Gambino","Me and Your Mama",379226
"2022-09-16 08:29","Arctic Monkeys","Why'd You Only Call Me When You're High?",118273
"2022-09-16 08:35","Mac Miller","Self Care",345133
"2022-09-16 08:39","Arctic Monkeys","505",253586
"2022-09-16 08:42","Arctic Monkeys","Only Ones Who Know",181480
"2022-09-16 08:45","Steve Lacy","Static",156506
"2022-09-16 08:48","JID","Kody Blu 31",224629
"2022-09-16 08:53","Lola Marsh","Something Stupid (From ""Better Call Saul"")",268846
"2022-09-16 08:56","Matt Maeson","Hallucinogenics",187173
"2022-09-16 09:00","Phum Viphurit","Lover Boy",236727
"2022-09-16 09:03","Neutral Milk Hotel","In the Aeroplane Over the Sea",202346
"2022-09-16 09:09","Mac Miller","Good News",342040
"2022-09-16 09:15","Kanye West","Devil In A New Dress",351946
"2022-09-16 09:19","Djo","Chateau (Feel Alright)",272157
"2022-09-16 09:25","Duran Duran","Rio - 2009 Remaster",337333
"2022-09-16 09:29","Her's","What Once Was",255067
"2022-09-16 09:33","Kevin Abstract","Empty",194336
"2022-09-16 09:35","Arctic Monkeys","Why'd You Only Call Me When You're High?",161123
"2022-09-16 09:41","Tyler, The Creator","Boredom (feat. Rex Orange County & Anna of the North)",320720
"2022-09-16 09:41","Frank Ocean","Ivy",42955
"2022-09-16 09:51","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",588139
"2022-09-16 09:55","JID","Kody Blu 31",224629
"2022-09-16 09:59","Dr. Dog","Where'd All the Time Go?",234800
"2022-09-16 10:00","Steve Lacy","Static",61891
"2022-09-16 10:03","Neutral Milk Hotel","In the Aeroplane Over the Sea",202346
"2022-09-16 10:09","Mac Miller","Self Care",345133
"2022-09-16 10:15","Kanye West","Devil In A New Dress",351946
"2022-09-16 10:18","Arctic Monkeys","Only Ones Who Know",181480
"2022-09-16 10:24","Duran Duran","Rio - 2009 Remaster",337333
"2022-09-16 10:26","Christian French","golden years",169744
